,0
Annual return,0.11806978510316712
Cumulative returns,0.2368633916988372
Annual volatility,0.2878507619444141
Sharpe ratio,0.532912138609807
Calmar ratio,0.36298261991005243
Stability,0.5651314357265149
Max drawdown,-0.32527668992092507
Omega ratio,1.1149244468596942
Sortino ratio,0.7395726260271452
Skew,-0.6970207061228012
Kurtosis,12.350020946295256
Tail ratio,1.0054576301984044
Daily value at risk,-0.03565706033538191
