,0
Annual return,0.053641854198984706
Cumulative returns,0.10465023287010378
Annual volatility,0.4858272973317495
Sharpe ratio,0.3518109135291281
Calmar ratio,0.09369551833609432
Stability,0.23374218912911957
Max drawdown,-0.5725124867399368
Omega ratio,1.0740539214346836
Sortino ratio,0.5186351146489436
Skew,-0.1062704915390876
Kurtosis,9.841528204157425
Tail ratio,1.17159283295454
Daily value at risk,-0.06053023476629224
