,0
Annual return,0.39923846678021335
Cumulative returns,0.8962213007202124
Annual volatility,0.28689993177400924
Sharpe ratio,1.3149767359550253
Calmar ratio,1.4554029116708993
Stability,0.9468978736513141
Max drawdown,-0.2743147368874376
Omega ratio,1.3165175650893852
Sortino ratio,1.9327053603214233
Skew,0.0038864596658183025
Kurtosis,13.550732312724175
Tail ratio,0.8535998686736257
Daily value at risk,-0.03464890361823497
