,0
Annual return,0.042935768233143046
Cumulative returns,0.0833687618522656
Annual volatility,0.2810996811298227
Sharpe ratio,0.29097726997755935
Calmar ratio,0.1143357021940272
Stability,0.5272148294756611
Max drawdown,-0.37552372014369784
Omega ratio,1.062307417898614
Sortino ratio,0.40397917972183844
Skew,-0.48146332446693385
Kurtosis,15.304945959951706
Tail ratio,0.9373623226096135
Daily value at risk,-0.03509065309865905
