,0
Annual return,0.19543924672105462
Cumulative returns,0.40498422223663244
Annual volatility,0.26961158638721067
Sharpe ratio,0.7973772428965799
Calmar ratio,0.6192229356489658
Stability,0.4872951985623827
Max drawdown,-0.3156201675834696
Omega ratio,1.1808176536863941
Sortino ratio,1.140187187529523
Skew,-0.24846540668469427
Kurtosis,9.731619292955536
Tail ratio,0.940497295204996
Daily value at risk,-0.03311476331166505
