,0
Annual return,0.14193578503747895
Cumulative returns,0.2876376932773572
Annual volatility,0.3371300974594475
Sharpe ratio,0.5618549025240986
Calmar ratio,0.38982267353668437
Stability,0.686549442334887
Max drawdown,-0.3641034620940848
Omega ratio,1.1174287857182896
Sortino ratio,0.8125605506530078
Skew,0.21178391424352822
Kurtosis,10.20396476936957
Tail ratio,0.802925694529585
Daily value at risk,-0.04172274035788087
