,0
Annual return,0.15667988970666058
Cumulative returns,0.3194898885059356
Annual volatility,0.32142886129321374
Sharpe ratio,0.613685122781031
Calmar ratio,0.47734714145821305
Stability,0.5558306824402642
Max drawdown,-0.32823049746989286
Omega ratio,1.1340885380981651
Sortino ratio,0.8793121996616818
Skew,-0.02370207945347661
Kurtosis,10.253406242257128
Tail ratio,1.0329546268763212
Daily value at risk,-0.039713467714119564
