,0
Annual return,0.16402002648143088
Cumulative returns,0.3354848222408324
Annual volatility,0.2710023387326183
Sharpe ratio,0.6961989457135302
Calmar ratio,0.4920971045890513
Stability,0.6711580836000032
Max drawdown,-0.33330825349684484
Omega ratio,1.1592555583633568
Sortino ratio,0.999109839084296
Skew,-0.11365322887128852
Kurtosis,12.711800679708638
Tail ratio,0.9754982947449129
Daily value at risk,-0.033394388783846
