,0
Annual return,0.5961390002001525
Cumulative returns,1.4366960039310488
Annual volatility,0.3745825609254601
Sharpe ratio,1.4364329214643194
Calmar ratio,1.9008505250493266
Stability,0.8671890642255982
Max drawdown,-0.3136169795279841
Omega ratio,1.3036158579649073
Sortino ratio,2.154005305931327
Skew,-0.021276362442715174
Kurtosis,5.539171597314631
Tail ratio,1.016097110418011
Daily value at risk,-0.0450577972131979
