,0
Annual return,0.09756058504073639
Cumulative returns,0.19400644614982587
Annual volatility,0.24676946703808844
Sharpe ratio,0.5000402733047862
Calmar ratio,0.38685251541815757
Stability,0.62507959668678
Max drawdown,-0.25219064411480163
Omega ratio,1.1140397566626594
Sortino ratio,0.7275139852643092
Skew,0.43958148302228534
Kurtosis,13.240698878816282
Tail ratio,0.8728491312694991
Daily value at risk,-0.03060036912547536
