,0
Annual return,0.12421705258448079
Cumulative returns,0.24984876074600249
Annual volatility,0.2570439934472757
Sharpe ratio,0.5845659628133082
Calmar ratio,0.3582625514076978
Stability,0.5964889381608286
Max drawdown,-0.34672072784722485
Omega ratio,1.134768118606295
Sortino ratio,0.8203378275524361
Skew,-0.3773137082512211
Kurtosis,12.010114395833542
Tail ratio,0.9324136483693618
Daily value at risk,-0.031788232628801615
