,0
Annual return,0.04197438658229302
Cumulative returns,0.08146735906791513
Annual volatility,0.23993667739047053
Sharpe ratio,0.2915085122489566
Calmar ratio,0.1438473977644827
Stability,0.3203726486809913
Max drawdown,-0.2917980250919555
Omega ratio,1.0615380109371961
Sortino ratio,0.4113865747250551
Skew,-0.2298739125771692
Kurtosis,9.331124267670043
Tail ratio,0.7833339060370422
Daily value at risk,-0.029951626037618154
