,0
Annual return,0.16218667778645357
Cumulative returns,0.3314811850833892
Annual volatility,0.269053446603222
Sharpe ratio,0.6935011468263421
Calmar ratio,0.47814379435104026
Stability,0.692827819225609
Max drawdown,-0.3392006331622083
Omega ratio,1.1589331311766549
Sortino ratio,0.9858858783201779
Skew,-0.1600493337410721
Kurtosis,13.38693292880303
Tail ratio,0.9059152607430824
Daily value at risk,-0.03315711601343708
