,0
Annual return,0.5917897993618577
Cumulative returns,1.424064790088655
Annual volatility,0.3769856054186397
Sharpe ratio,1.4224115331375795
Calmar ratio,1.8830916224057233
Stability,0.8642576222938385
Max drawdown,-0.3142650056537467
Omega ratio,1.2998182590192762
Sortino ratio,2.132351493906846
Skew,-0.018764137397970202
Kurtosis,5.445268569047068
Tail ratio,1.0145375258752505
Daily value at risk,-0.045367830335284944
