,0
Annual return,-0.13856480263463067
Cumulative returns,-0.24731285263824232
Annual volatility,0.4095292287443561
Sharpe ratio,-0.15455658339906525
Calmar ratio,-0.2637757296043284
Stability,0.34681915688577464
Max drawdown,-0.525312934751359
Omega ratio,0.9697365138146038
Sortino ratio,-0.19972963407995276
Skew,-1.1972113231902188
Kurtosis,10.506789669075967
Tail ratio,0.8089900533354046
Daily value at risk,-0.05184700541600234
