,0
Annual return,0.28563155833943554
Cumulative returns,0.6137676269435892
Annual volatility,0.3327832945093151
Sharpe ratio,0.9215796934601863
Calmar ratio,0.9025114246126366
Stability,0.8411464464117366
Max drawdown,-0.31648525497838476
Omega ratio,1.1719794882327594
Sortino ratio,1.3621842989757535
Skew,-0.08182575562948703
Kurtosis,2.250056965644122
Tail ratio,1.1618127620722665
Daily value at risk,-0.040709744946184144
