,0
Annual return,-0.036511181935847126
Cumulative returns,-0.06839508951950113
Annual volatility,0.2142224247919762
Sharpe ratio,-0.06663788677044231
Calmar ratio,-0.13393391456377554
Stability,0.12960416282385107
Max drawdown,-0.27260594939500205
Omega ratio,0.9798227683543679
Sortino ratio,-0.09521805636486565
Skew,0.08101994217943406
Kurtosis,13.675090872036492
Tail ratio,0.9076673567183761
Daily value at risk,-0.027046136764764514
