,0
Annual return,0.07521543814287068
Cumulative returns,0.14813091812324597
Annual volatility,0.3107074030724898
Sharpe ratio,0.3870783360707481
Calmar ratio,0.2739533076326267
Stability,0.5037761675229768
Max drawdown,-0.2745556853934215
Omega ratio,1.0767165563437977
Sortino ratio,0.588489958452861
Skew,0.817441594951513
Kurtosis,9.485432120673513
Tail ratio,1.0759609826314713
Daily value at risk,-0.038668198904174625
