,0
Annual return,0.16184996969137244
Cumulative returns,0.3307465080375671
Annual volatility,0.37254400101900986
Sharpe ratio,0.5886089552598633
Calmar ratio,0.4681811267382757
Stability,0.7128600902164376
Max drawdown,-0.34569947494241987
Omega ratio,1.1097806387210403
Sortino ratio,0.8632323123342998
Skew,0.05799622427548173
Kurtosis,2.6449443586093704
Tail ratio,1.1989961972029215
Daily value at risk,-0.046065962755061085
