,0
Annual return,0.262561687891564
Cumulative returns,0.5590574105052946
Annual volatility,0.2917540024247299
Sharpe ratio,0.9461377345679156
Calmar ratio,0.6959515857201272
Stability,0.8242837933144379
Max drawdown,-0.37727004762821476
Omega ratio,1.2125712281488468
Sortino ratio,1.3352055135117205
Skew,-0.5092203298970975
Kurtosis,11.106775166928951
Tail ratio,1.1049755301198763
Daily value at risk,-0.03566215453245077
