,0
Annual return,0.1319296849859457
Cumulative returns,0.26623186118316977
Annual volatility,0.32747416637130927
Sharpe ratio,0.5419820160897291
Calmar ratio,0.30907639567401374
Stability,0.5478245501964653
Max drawdown,-0.4268513766580007
Omega ratio,1.1150869409230335
Sortino ratio,0.7822051386683446
Skew,0.14584571091755588
Kurtosis,12.63401042262371
Tail ratio,1.1332328305108603
Daily value at risk,-0.040553560917828885
