,0
Annual return,0.5917613917345692
Cumulative returns,1.4239823894348085
Annual volatility,0.3769796216232801
Sharpe ratio,1.4223806936920742
Calmar ratio,1.883033452275828
Stability,0.8642583714075208
Max drawdown,-0.31425962774021265
Omega ratio,1.2998137852664104
Sortino ratio,2.13230617667488
Skew,-0.018750364409124996
Kurtosis,5.445727637561937
Tail ratio,1.0145370560079068
Daily value at risk,-0.04536715635770167
