,0
Annual return,0.09034782575073019
Cumulative returns,0.17910504844665387
Annual volatility,0.3122420461708959
Sharpe ratio,0.4335455397054566
Calmar ratio,0.22052416725096258
Stability,0.4051243496453422
Max drawdown,-0.40969580285462265
Omega ratio,1.094110044772421
Sortino ratio,0.6221319351848059
Skew,-0.1814147037335038
Kurtosis,10.51283659476823
Tail ratio,1.106479568840746
Daily value at risk,-0.038801613055110165
