,0
Annual return,0.10998139169037446
Cumulative returns,0.21987579893493336
Annual volatility,0.26978527764083876
Sharpe ratio,0.521609028558407
Calmar ratio,0.3169329592522453
Stability,0.5165846296170017
Max drawdown,-0.34701784235334404
Omega ratio,1.1139233451479968
Sortino ratio,0.7472006395211975
Skew,-0.00042252455131700027
Kurtosis,9.253523638543335
Tail ratio,0.8765534772292489
Daily value at risk,-0.03343132772897018
