,0
Annual return,0.15090379649888863
Cumulative returns,0.306967550758364
Annual volatility,0.26360303736173585
Sharpe ratio,0.6654027431419234
Calmar ratio,0.45324081491989643
Stability,0.6831408469656486
Max drawdown,-0.3329439704708823
Omega ratio,1.1501313149025458
Sortino ratio,0.9409706264971538
Skew,-0.2618165913679196
Kurtosis,11.64857020431192
Tail ratio,0.8547005855644353
Daily value at risk,-0.032514820620015907
